Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,DayOfWeek,IsWeekend,TimeKey
2022-08-23,S001,P0018,111,96,157,67.04,10,Cloudy,0,57.78,Summer,0,148,2022,8,34,23,2,0,2022-W34
2022-08-23,S001,P0019,125,125,146,129.36,15,Cloudy,1,117.01,Summer,0,153,2022,8,34,23,2,0,2022-W34
2022-08-23,S001,P0020,105,62,0,129.2,5,Cloudy,0,110.65,Summer,0,98,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0001,217,210,0,102.4,10,Sunny,1,115.8,Summer,0,220,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0002,151,129,286,36.13,0,Sunny,0,39.1,Summer,0,122,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0003,346,117,0,93.81,5,Sunny,0,105.93,Summer,0,164,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0004,289,162,0,52.59,10,Sunny,1,50.44,Summer,0,193,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0005,501,25,0,69.32,10,Sunny,0,59.61,Summer,0,32,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0006,164,86,120,76.92,0,Sunny,0,76.11,Summer,0,129,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0007,213,114,0,29.09,20,Sunny,1,34.52,Summer,0,177,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0008,157,157,162,27.52,10,Sunny,0,32.42,Summer,0,154,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0009,127,90,0,59.49,15,Sunny,1,57.22,Summer,0,118,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0010,81,81,116,84.18,5,Sunny,0,94.85,Summer,0,97,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0011,212,113,0,121.51,0,Sunny,0,109.97,Summer,0,162,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0012,270,28,0,56.01,5,Sunny,0,51.21,Summer,0,39,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0013,355,144,0,25.9,0,Sunny,0,22.76,Summer,0,131,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0014,453,84,508,126.4,10,Sunny,0,152.2,Summer,0,133,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0015,673,168,0,71.78,10,Sunny,0,82.13,Summer,0,144,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0016,211,50,0,84.18,0,Sunny,0,83.67,Summer,0,66,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0017,166,125,356,23.44,5,Sunny,0,25.83,Summer,0,148,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0018,112,112,155,31.33,5,Sunny,0,35.35,Summer,0,151,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0019,324,95,0,72.14,25,Sunny,1,83.31,Summer,0,125,2022,8,34,23,2,0,2022-W34
2022-08-23,S002,P0020,269,91,416,135.52,10,Sunny,0,159.98,Summer,0,120,2022,8,34,23,2,0,2022-W34
2022-08-24,S001,P0001,211,48,0,65.34,5,Rainy,0,61.3,Summer,0,68,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0002,93,93,93,59.47,10,Rainy,0,69.45,Summer,0,99,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0003,570,70,0,53.21,5,Rainy,0,58.68,Summer,0,101,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0004,202,104,211,111.98,10,Rainy,0,110.96,Summer,0,123,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0005,154,124,0,64.42,10,Rainy,0,63.39,Summer,0,143,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0006,409,89,0,37.84,10,Rainy,1,35.04,Summer,0,87,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0007,777,140,0,29.06,0,Rainy,0,27.83,Summer,0,132,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0008,99,82,117,42.05,20,Rainy,1,38.88,Summer,0,129,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0009,181,141,138,99.27,5,Rainy,0,96.92,Summer,0,129,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0010,154,54,0,115.54,10,Rainy,1,99.4,Summer,0,61,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0011,469,82,0,163.49,15,Rainy,1,191.32,Summer,0,126,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0012,676,124,0,88.56,10,Rainy,0,102.22,Summer,0,155,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0013,219,89,0,33.48,0,Rainy,0,40.31,Summer,0,97,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0014,525,143,0,75.49,5,Rainy,0,84.74,Summer,0,125,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0015,134,93,98,15.06,10,Rainy,0,13.54,Summer,0,92,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0016,207,207,578,50.84,10,Rainy,1,45.39,Summer,0,214,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0017,119,119,162,23.29,10,Rainy,1,24.92,Summer,0,136,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0018,172,107,135,65.1,5,Rainy,0,60.49,Summer,0,120,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0019,146,29,0,101.96,0,Rainy,0,117.42,Summer,0,48,2022,8,34,24,3,0,2022-W34
2022-08-24,S001,P0020,461,53,0,103.08,15,Rainy,1,101.65,Summer,0,65,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0001,562,93,0,89.31,5,Cloudy,0,81.17,Summer,0,129,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0002,191,141,0,34.06,10,Cloudy,0,30.24,Summer,0,121,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0003,229,87,0,85.98,10,Cloudy,0,79.04,Summer,0,134,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0004,731,110,0,51.57,5,Cloudy,0,45.75,Summer,0,165,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0005,476,108,423,99.55,0,Cloudy,0,98.59,Summer,0,102,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0006,198,104,0,59.8,25,Cloudy,1,55.57,Summer,0,142,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0007,506,64,0,22.28,10,Cloudy,0,24.21,Summer,0,56,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0008,162,126,143,22.26,25,Cloudy,1,20.46,Summer,0,126,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0009,800,77,0,64.76,5,Cloudy,0,57.91,Summer,0,110,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0010,116,69,106,84.17,10,Cloudy,1,93.85,Summer,0,114,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0011,99,99,0,133.66,15,Cloudy,1,131.41,Summer,0,270,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0012,746,81,0,70.73,5,Cloudy,0,61.32,Summer,0,103,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0013,211,208,0,30.78,5,Cloudy,0,26.31,Summer,0,215,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0014,369,88,0,119.18,5,Cloudy,0,103.42,Summer,0,82,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0015,505,60,0,60.48,5,Cloudy,0,65.19,Summer,0,74,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0016,161,151,254,77.21,25,Cloudy,1,85.59,Summer,0,144,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0017,41,41,0,16.45,20,Cloudy,1,17.42,Summer,0,89,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0018,155,90,145,32.13,0,Cloudy,0,29.34,Summer,0,124,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0019,229,53,0,89.17,0,Cloudy,0,85.3,Summer,0,86,2022,8,34,24,3,0,2022-W34
2022-08-24,S002,P0020,178,62,0,123.32,15,Cloudy,1,117.83,Summer,0,92,2022,8,34,24,3,0,2022-W34
2022-08-25,S001,P0001,454,174,0,67.86,20,Sunny,1,80.41,Summer,0,150,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0002,93,93,240,68.76,25,Sunny,1,80.97,Summer,0,216,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0003,500,118,506,53.6,10,Sunny,0,61.01,Summer,0,120,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0004,98,98,288,110.01,15,Sunny,1,103.69,Summer,0,136,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0005,802,178,874,61.9,20,Sunny,1,72.2,Summer,0,190,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0006,320,126,409,48.31,0,Sunny,0,45.79,Summer,0,130,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0007,637,128,652,30.55,5,Sunny,0,29.99,Summer,0,168,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0008,134,130,158,44.11,20,Sunny,1,42.17,Summer,0,145,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0009,178,170,172,97.09,10,Sunny,0,114.07,Summer,0,158,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0010,100,66,0,97.34,25,Sunny,1,108.01,Summer,0,78,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0011,387,133,394,221.73,0,Sunny,0,260.6,Summer,0,177,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0012,552,118,0,79.72,20,Sunny,1,95.94,Summer,0,160,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0013,130,47,84,31.19,0,Sunny,0,33.11,Summer,0,77,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0014,382,156,364,75.29,10,Sunny,0,85.4,Summer,0,143,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0015,139,133,149,16.15,15,Sunny,1,17.35,Summer,0,150,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0016,405,240,0,45.68,20,Sunny,1,48.45,Summer,0,241,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0017,162,111,145,25.7,0,Sunny,0,29.86,Summer,0,134,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0018,200,189,168,74.38,5,Sunny,0,70.63,Summer,0,166,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0019,117,107,74,107.57,10,Sunny,0,130.09,Summer,0,91,2022,8,34,25,4,0,2022-W34
2022-08-25,S001,P0020,408,98,446,130.35,5,Sunny,0,129.58,Summer,0,101,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0001,469,110,439,84.73,15,Sunny,1,92.68,Summer,0,168,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0002,336,208,357,37.03,20,Sunny,1,31.6,Summer,0,193,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0003,777,140,0,86.59,10,Sunny,0,74.59,Summer,0,137,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0004,621,184,0,45.11,15,Sunny,1,43.11,Summer,0,157,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0005,368,112,0,87.02,25,Sunny,1,102.45,Summer,0,171,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0006,94,55,93,58.82,5,Sunny,0,63.78,Summer,0,78,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0007,442,89,0,30.4,0,Sunny,0,28.93,Summer,0,99,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0008,179,179,269,34.07,15,Sunny,1,31.81,Summer,0,242,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0009,723,124,0,79.82,0,Sunny,0,86.05,Summer,0,183,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0010,153,153,164,107.18,10,Sunny,1,102.27,Summer,0,181,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0011,937,148,0,135.48,0,Sunny,0,115.74,Summer,0,204,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0012,665,101,0,61.59,10,Sunny,1,70.12,Summer,0,93,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0013,635,165,709,29.19,10,Sunny,0,28.13,Summer,0,216,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0014,281,47,0,117.2,0,Sunny,0,102.78,Summer,0,63,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0015,445,191,722,83.08,10,Sunny,1,76.04,Summer,0,179,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0016,10,10,0,72.81,20,Sunny,1,83.08,Summer,0,103,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0017,311,62,0,19.55,10,Sunny,0,19.2,Summer,0,90,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0018,210,50,0,23.98,5,Sunny,0,21.39,Summer,0,54,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0019,176,73,0,84.72,5,Sunny,0,98.79,Summer,0,101,2022,8,34,25,4,0,2022-W34
2022-08-25,S002,P0020,116,47,0,112.08,10,Sunny,0,119.97,Summer,0,63,2022,8,34,25,4,0,2022-W34
2022-08-26,S001,P0001,280,60,0,53.5,20,Rainy,1,52.52,Summer,0,61,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0002,240,105,0,75.7,0,Rainy,0,69.05,Summer,0,126,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0003,382,80,0,55.62,5,Rainy,0,47.93,Summer,0,98,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0004,211,76,0,98.06,10,Rainy,0,95.11,Summer,0,82,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0005,624,110,0,55.47,15,Rainy,1,51.16,Summer,0,112,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0006,194,99,0,33.66,20,Rainy,1,33.22,Summer,0,87,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0007,509,118,0,27.42,10,Rainy,0,31.71,Summer,0,167,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0008,162,100,0,44.29,0,Rainy,0,48.42,Summer,0,91,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0009,180,118,159,80.42,25,Rainy,1,73.19,Summer,0,138,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0010,434,70,0,114.91,5,Rainy,0,133.56,Summer,0,59,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0011,254,190,0,195.7,10,Rainy,1,231.86,Summer,0,170,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0012,434,110,0,95.07,10,Rainy,1,87.3,Summer,0,162,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0013,167,67,0,23.45,25,Rainy,1,22.52,Summer,0,63,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0014,226,94,0,64.89,5,Rainy,0,70.31,Summer,0,79,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0015,155,98,98,14.49,15,Rainy,1,17.48,Summer,0,113,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0016,165,83,0,41.24,0,Rainy,0,39.41,Summer,0,101,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0017,196,72,0,24.51,5,Rainy,0,21.38,Summer,0,118,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0018,179,98,69,61.0,0,Rainy,0,58.15,Summer,0,84,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0019,84,84,64,120.64,0,Rainy,0,120.04,Summer,0,79,2022,8,34,26,5,0,2022-W34
2022-08-26,S001,P0020,310,45,0,88.17,25,Rainy,1,97.25,Summer,0,71,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0001,359,90,0,84.35,15,Rainy,1,76.11,Summer,0,147,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0002,128,69,0,31.76,5,Rainy,0,38.13,Summer,0,98,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0003,637,72,0,71.98,10,Rainy,0,79.71,Summer,0,94,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0004,437,67,0,37.2,5,Rainy,0,34.01,Summer,0,62,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0005,256,117,0,89.36,10,Rainy,1,78.44,Summer,0,101,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0006,132,89,0,50.17,20,Rainy,1,56.93,Summer,0,82,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0007,353,80,252,27.43,10,Rainy,0,26.99,Summer,0,100,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0008,269,103,0,29.4,10,Rainy,0,29.14,Summer,0,159,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0009,599,80,0,51.51,25,Rainy,1,58.2,Summer,0,129,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0010,164,76,131,96.01,5,Rainy,0,90.28,Summer,0,122,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0011,789,209,641,115.51,20,Rainy,1,136.46,Summer,0,254,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0012,564,150,595,63.74,25,Rainy,1,57.07,Summer,0,147,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0013,470,119,0,21.21,15,Rainy,1,25.52,Summer,0,136,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0014,234,67,0,111.29,10,Rainy,0,110.06,Summer,0,77,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0015,254,111,0,63.82,15,Rainy,1,72.14,Summer,0,124,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0016,254,58,0,76.4,5,Rainy,0,89.1,Summer,0,68,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0017,605,103,0,20.25,5,Rainy,0,23.59,Summer,0,100,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0018,160,50,0,26.17,0,Rainy,0,24.2,Summer,0,63,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0019,528,59,0,70.77,5,Rainy,0,75.41,Summer,0,51,2022,8,34,26,5,0,2022-W34
2022-08-26,S002,P0020,485,113,0,109.93,25,Rainy,1,109.23,Summer,0,95,2022,8,34,26,5,0,2022-W34
2022-08-27,S001,P0001,220,79,213,70.87,10,Sunny,0,66.06,Summer,0,108,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0002,135,135,123,63.24,20,Sunny,1,61.07,Summer,0,140,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0003,302,144,0,70.44,0,Sunny,0,75.38,Summer,0,179,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0004,423,39,0,92.3,5,Sunny,0,84.99,Summer,0,51,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0005,514,74,0,56.3,5,Sunny,0,65.33,Summer,0,98,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0006,95,88,0,42.53,5,Sunny,0,38.53,Summer,0,106,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0007,391,213,0,25.05,25,Sunny,1,26.79,Summer,0,202,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0008,62,62,155,55.7,5,Sunny,0,48.5,Summer,0,167,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0009,221,182,170,82.63,25,Sunny,1,91.92,Summer,0,166,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0010,364,29,0,110.18,0,Sunny,0,128.13,Summer,0,35,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0011,458,74,0,150.05,10,Sunny,0,131.07,Summer,0,68,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0012,324,133,323,95.0,0,Sunny,0,100.01,Summer,0,143,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0013,100,100,201,31.99,25,Sunny,1,37.06,Summer,0,180,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0014,132,132,0,63.44,20,Sunny,1,69.82,Summer,0,125,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0015,155,122,97,13.72,20,Sunny,1,14.45,Summer,0,115,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0016,660,70,0,33.41,10,Sunny,0,39.08,Summer,0,85,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0017,124,56,0,19.98,5,Sunny,0,22.66,Summer,0,72,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0018,150,150,216,88.94,0,Sunny,0,86.71,Summer,0,216,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0019,64,64,96,108.76,10,Sunny,0,126.74,Summer,0,94,2022,8,34,27,6,1,2022-W34
2022-08-27,S001,P0020,265,110,0,132.48,5,Sunny,0,122.85,Summer,0,106,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0001,269,175,0,94.37,10,Cloudy,0,107.65,Summer,0,187,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0002,416,89,0,34.07,15,Cloudy,1,30.09,Summer,0,140,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0003,565,198,604,102.35,10,Cloudy,0,92.95,Summer,0,199,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0004,370,76,276,43.22,5,Cloudy,0,41.33,Summer,0,105,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0005,139,126,580,95.84,10,Cloudy,0,84.16,Summer,0,123,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0006,43,43,112,65.89,0,Cloudy,0,76.92,Summer,0,96,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0007,273,91,0,26.28,20,Cloudy,1,28.92,Summer,0,141,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0008,166,127,157,30.81,5,Cloudy,0,29.18,Summer,0,157,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0009,519,187,0,68.9,15,Cloudy,1,73.53,Summer,0,189,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0010,219,77,0,90.4,10,Cloudy,0,83.53,Summer,0,120,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0011,580,121,0,129.53,0,Cloudy,0,126.16,Summer,0,186,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0012,414,172,0,87.0,0,Cloudy,0,85.16,Summer,0,155,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0013,351,131,0,21.41,25,Cloudy,1,25.78,Summer,0,185,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0014,675,142,0,107.79,25,Cloudy,1,124.62,Summer,0,141,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0015,143,137,0,71.51,10,Cloudy,1,86.37,Summer,0,143,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0016,196,146,259,97.49,5,Cloudy,0,97.44,Summer,0,125,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0017,502,71,0,18.58,10,Cloudy,0,16.0,Summer,0,76,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0018,110,66,81,27.47,5,Cloudy,0,24.7,Summer,0,91,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0019,469,142,431,87.6,10,Cloudy,0,94.57,Summer,0,129,2022,8,34,27,6,1,2022-W34
2022-08-27,S002,P0020,372,76,0,120.62,5,Cloudy,0,132.27,Summer,0,69,2022,8,34,27,6,1,2022-W34
2022-08-28,S001,P0001,141,57,0,49.46,25,Cloudy,1,53.3,Summer,0,71,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0002,123,81,97,65.19,5,Cloudy,0,55.94,Summer,0,95,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0003,158,158,671,55.73,25,Cloudy,1,58.97,Summer,0,200,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0004,384,76,0,105.78,0,Cloudy,0,116.1,Summer,0,89,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0005,440,74,0,58.76,10,Cloudy,1,57.33,Summer,0,112,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0006,416,39,0,36.52,0,Cloudy,0,31.78,Summer,0,48,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0007,178,148,0,30.09,10,Cloudy,0,27.58,Summer,0,182,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0008,155,119,0,39.38,15,Cloudy,1,42.2,Summer,0,105,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0009,209,56,0,88.37,0,Cloudy,0,106.38,Summer,0,92,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0010,335,39,0,114.96,10,Cloudy,0,112.83,Summer,0,59,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0011,384,92,0,165.21,0,Cloudy,0,185.88,Summer,0,80,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0012,191,160,0,90.06,20,Cloudy,1,84.74,Summer,0,186,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0013,201,84,0,26.07,15,Cloudy,1,28.28,Summer,0,72,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0014,364,233,600,92.8,5,Cloudy,0,103.63,Summer,0,201,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0015,130,58,63,13.58,10,Cloudy,0,15.69,Summer,0,77,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0016,590,186,606,37.21,25,Cloudy,1,44.49,Summer,0,182,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0017,68,68,149,20.07,25,Cloudy,1,17.25,Summer,0,130,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0018,216,112,157,64.91,15,Cloudy,1,58.04,Summer,0,157,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0019,96,58,74,104.51,10,Cloudy,1,93.47,Summer,0,68,2022,8,34,28,7,1,2022-W34
2022-08-28,S001,P0020,155,51,0,108.71,10,Cloudy,0,123.12,Summer,0,78,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0001,533,65,0,62.49,25,Sunny,1,74.54,Summer,0,107,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0002,327,44,0,31.72,0,Sunny,0,31.65,Summer,0,68,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0003,367,76,0,68.55,15,Sunny,1,59.47,Summer,0,82,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0004,294,92,0,44.32,0,Sunny,0,48.12,Summer,0,113,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0005,436,53,0,81.08,10,Sunny,1,79.98,Summer,0,72,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0006,112,96,122,66.36,10,Sunny,0,74.5,Summer,0,132,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0007,182,52,0,24.77,5,Sunny,0,27.02,Summer,0,69,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0008,196,148,138,27.94,10,Sunny,1,30.16,Summer,0,160,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0009,332,145,460,81.69,5,Sunny,0,73.01,Summer,0,192,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0010,142,142,182,113.25,0,Sunny,0,136.03,Summer,0,181,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0011,459,226,0,137.62,0,Sunny,0,163.24,Summer,0,233,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0012,242,194,950,74.09,25,Sunny,1,83.03,Summer,0,226,2022,8,34,28,7,1,2022-W34
2022-08-28,S002,P0013,929,151,0,21.3,20,Sunny,1,23.06,Summer,0,158,2022,8,34,28,7,1,2022-W34
