Date,Store ID,Product ID,Units Sold,Price,Discount,Promotion,Demand,Year,Month,Week,TimeKey
2022-05-04,S001,P0005,43,47.58,5,0,51,2022,5,18,2022-W18
2022-05-04,S001,P0006,12,23.67,25,1,14,2022,5,18,2022-W18
2022-05-04,S001,P0007,75,18.35,25,1,79,2022,5,18,2022-W18
2022-05-04,S001,P0008,37,39.95,0,0,49,2022,5,18,2022-W18
2022-05-04,S001,P0009,45,74.58,10,0,74,2022,5,18,2022-W18
2022-05-04,S001,P0010,42,83.1,25,1,36,2022,5,18,2022-W18
2022-05-04,S001,P0011,15,124.68,10,0,22,2022,5,18,2022-W18
2022-05-04,S001,P0012,91,74.07,10,0,81,2022,5,18,2022-W18
2022-05-04,S001,P0013,25,26.96,5,0,38,2022,5,18,2022-W18
2022-05-04,S001,P0014,63,63.3,15,1,105,2022,5,18,2022-W18
2022-05-04,S001,P0015,18,11.25,10,0,28,2022,5,18,2022-W18
2022-05-04,S001,P0016,37,25.27,20,1,42,2022,5,18,2022-W18
2022-05-04,S001,P0017,30,16.42,10,0,36,2022,5,18,2022-W18
2022-05-04,S001,P0018,53,48.5,10,0,50,2022,5,18,2022-W18
2022-05-04,S001,P0019,29,94.82,0,0,30,2022,5,18,2022-W18
2022-05-04,S001,P0020,15,93.18,10,0,26,2022,5,18,2022-W18
2022-05-04,S002,P0001,75,86.8,5,0,120,2022,5,18,2022-W18
2022-05-04,S002,P0002,13,21.98,10,0,16,2022,5,18,2022-W18
2022-05-04,S002,P0003,84,65.81,15,1,85,2022,5,18,2022-W18
2022-05-04,S002,P0004,65,39.98,10,1,98,2022,5,18,2022-W18
2022-05-04,S002,P0005,37,73.59,5,0,46,2022,5,18,2022-W18
2022-05-04,S002,P0006,74,68.72,15,1,146,2022,5,18,2022-W18
2022-05-04,S002,P0007,30,19.12,20,1,34,2022,5,18,2022-W18
2022-05-04,S002,P0008,88,26.41,5,0,105,2022,5,18,2022-W18
2022-05-04,S002,P0009,91,58.24,5,0,78,2022,5,18,2022-W18
2022-05-04,S002,P0010,99,73.6,25,1,113,2022,5,18,2022-W18
2022-05-04,S002,P0011,44,68.59,10,0,37,2022,5,18,2022-W18
2022-05-04,S002,P0012,100,68.83,5,0,95,2022,5,18,2022-W18
2022-05-04,S002,P0013,114,25.11,0,0,121,2022,5,18,2022-W18
2022-05-04,S002,P0014,36,104.81,15,1,77,2022,5,18,2022-W18
2022-05-04,S002,P0015,44,57.01,5,0,58,2022,5,18,2022-W18
2022-05-04,S002,P0016,27,57.05,25,1,40,2022,5,18,2022-W18
2022-05-04,S002,P0017,14,16.1,0,0,14,2022,5,18,2022-W18
2022-05-04,S002,P0018,89,24.97,10,0,79,2022,5,18,2022-W18
2022-05-04,S002,P0019,75,81.04,5,0,73,2022,5,18,2022-W18
2022-05-04,S002,P0020,17,104.77,5,0,21,2022,5,18,2022-W18
2022-05-05,S001,P0001,70,70.73,0,0,76,2022,5,18,2022-W18
2022-05-05,S001,P0002,83,54.99,10,0,76,2022,5,18,2022-W18
2022-05-05,S001,P0003,88,49.03,5,0,77,2022,5,18,2022-W18
2022-05-05,S001,P0004,51,70.42,25,1,56,2022,5,18,2022-W18
2022-05-05,S001,P0005,54,50.03,10,0,65,2022,5,18,2022-W18
2022-05-05,S001,P0006,40,26.5,20,1,37,2022,5,18,2022-W18
2022-05-05,S001,P0007,66,24.2,5,0,106,2022,5,18,2022-W18
2022-05-05,S001,P0008,24,33.62,5,0,20,2022,5,18,2022-W18
2022-05-05,S001,P0009,103,102.35,0,0,122,2022,5,18,2022-W18
2022-05-05,S001,P0010,40,106.32,5,0,39,2022,5,18,2022-W18
2022-05-05,S001,P0011,34,130.16,10,0,44,2022,5,18,2022-W18
2022-05-05,S001,P0012,69,72.57,10,0,90,2022,5,18,2022-W18
2022-05-05,S001,P0013,47,27.19,5,0,53,2022,5,18,2022-W18
2022-05-05,S001,P0014,134,67.63,25,1,170,2022,5,18,2022-W18
2022-05-05,S001,P0015,34,11.79,10,0,40,2022,5,18,2022-W18
2022-05-05,S001,P0016,44,32.25,10,0,61,2022,5,18,2022-W18
2022-05-05,S001,P0017,45,19.15,0,0,47,2022,5,18,2022-W18
2022-05-05,S001,P0018,68,58.07,10,0,101,2022,5,18,2022-W18
2022-05-05,S001,P0019,34,85.46,10,0,30,2022,5,18,2022-W18
2022-05-05,S001,P0020,49,102.72,10,1,49,2022,5,18,2022-W18
2022-05-05,S002,P0001,49,60.89,10,0,48,2022,5,18,2022-W18
2022-05-05,S002,P0002,23,24.05,5,0,24,2022,5,18,2022-W18
2022-05-05,S002,P0003,108,82.09,5,0,102,2022,5,18,2022-W18
2022-05-05,S002,P0004,143,35.91,25,1,139,2022,5,18,2022-W18
2022-05-05,S002,P0005,62,81.99,5,0,75,2022,5,18,2022-W18
2022-05-05,S002,P0006,99,57.86,20,1,109,2022,5,18,2022-W18
2022-05-05,S002,P0007,30,23.45,0,0,29,2022,5,18,2022-W18
2022-05-05,S002,P0008,89,24.37,10,0,97,2022,5,18,2022-W18
2022-05-05,S002,P0009,64,58.0,0,0,63,2022,5,18,2022-W18
2022-05-05,S002,P0010,93,82.5,5,0,91,2022,5,18,2022-W18
2022-05-05,S002,P0011,109,120.22,0,0,158,2022,5,18,2022-W18
2022-05-05,S002,P0012,49,64.22,0,0,75,2022,5,18,2022-W18
2022-05-05,S002,P0013,123,21.59,5,0,105,2022,5,18,2022-W18
2022-05-05,S002,P0014,46,95.63,20,1,68,2022,5,18,2022-W18
2022-05-05,S002,P0015,103,67.19,5,0,89,2022,5,18,2022-W18
2022-05-05,S002,P0016,136,104.05,0,0,130,2022,5,18,2022-W18
2022-05-05,S002,P0017,25,15.2,10,0,25,2022,5,18,2022-W18
2022-05-05,S002,P0018,111,27.27,10,0,106,2022,5,18,2022-W18
2022-05-05,S002,P0019,130,85.51,10,0,121,2022,5,18,2022-W18
2022-05-05,S002,P0020,97,122.75,10,1,89,2022,5,18,2022-W18
2022-05-06,S001,P0001,35,58.9,5,0,41,2022,5,18,2022-W18
2022-05-06,S001,P0002,58,64.97,5,0,94,2022,5,18,2022-W18
2022-05-06,S001,P0003,92,45.93,25,1,112,2022,5,18,2022-W18
2022-05-06,S001,P0004,51,82.51,15,1,51,2022,5,18,2022-W18
2022-05-06,S001,P0005,66,54.12,10,1,87,2022,5,18,2022-W18
2022-05-06,S001,P0006,33,25.75,20,1,30,2022,5,18,2022-W18
2022-05-06,S001,P0007,64,24.66,0,0,96,2022,5,18,2022-W18
2022-05-06,S001,P0008,28,35.58,10,0,46,2022,5,18,2022-W18
2022-05-06,S001,P0009,79,83.93,5,0,92,2022,5,18,2022-W18
2022-05-06,S001,P0010,27,100.13,10,0,37,2022,5,18,2022-W18
2022-05-06,S001,P0011,26,126.87,10,1,26,2022,5,18,2022-W18
2022-05-06,S001,P0012,34,55.81,25,1,54,2022,5,18,2022-W18
2022-05-06,S001,P0013,23,24.88,5,0,20,2022,5,18,2022-W18
2022-05-06,S001,P0014,96,67.21,5,0,89,2022,5,18,2022-W18
2022-05-06,S001,P0015,35,10.84,20,1,35,2022,5,18,2022-W18
2022-05-06,S001,P0016,70,39.19,0,0,86,2022,5,18,2022-W18
2022-05-06,S001,P0017,50,18.47,10,0,52,2022,5,18,2022-W18
2022-05-06,S001,P0018,81,48.7,20,1,83,2022,5,18,2022-W18
2022-05-06,S001,P0019,24,86.44,10,0,33,2022,5,18,2022-W18
2022-05-06,S001,P0020,50,83.58,25,1,43,2022,5,18,2022-W18
2022-05-06,S002,P0001,91,79.21,0,0,91,2022,5,18,2022-W18
2022-05-06,S002,P0002,42,30.11,0,0,54,2022,5,18,2022-W18
2022-05-06,S002,P0003,135,75.83,20,1,150,2022,5,18,2022-W18
2022-05-06,S002,P0004,52,34.49,15,1,86,2022,5,18,2022-W18
2022-05-06,S002,P0005,95,71.2,20,1,84,2022,5,18,2022-W18
2022-05-06,S002,P0006,38,46.85,20,1,63,2022,5,18,2022-W18
2022-05-06,S002,P0007,20,21.17,0,0,18,2022,5,18,2022-W18
2022-05-06,S002,P0008,42,23.25,5,0,68,2022,5,18,2022-W18
2022-05-06,S002,P0009,92,61.44,5,0,94,2022,5,18,2022-W18
2022-05-06,S002,P0010,105,93.98,5,0,116,2022,5,18,2022-W18
2022-05-06,S002,P0011,50,78.64,10,1,73,2022,5,18,2022-W18
2022-05-06,S002,P0012,82,49.77,25,1,70,2022,5,18,2022-W18
2022-05-06,S002,P0013,28,15.98,10,0,38,2022,5,18,2022-W18
2022-05-06,S002,P0014,88,122.5,5,0,90,2022,5,18,2022-W18
2022-05-06,S002,P0015,128,67.11,10,1,121,2022,5,18,2022-W18
2022-05-06,S002,P0016,130,87.27,10,0,124,2022,5,18,2022-W18
2022-05-06,S002,P0017,76,17.01,10,0,66,2022,5,18,2022-W18
2022-05-06,S002,P0018,109,37.86,15,1,252,2022,5,18,2022-W18
2022-05-06,S002,P0019,92,78.27,5,0,78,2022,5,18,2022-W18
2022-05-06,S002,P0020,80,119.07,15,1,82,2022,5,18,2022-W18
2022-05-07,S001,P0001,60,59.31,5,0,56,2022,5,18,2022-W18
2022-05-07,S001,P0002,100,58.16,25,1,152,2022,5,18,2022-W18
2022-05-07,S001,P0003,141,54.31,10,0,124,2022,5,18,2022-W18
2022-05-07,S001,P0004,49,79.72,20,1,72,2022,5,18,2022-W18
2022-05-07,S001,P0005,74,50.83,10,0,69,2022,5,18,2022-W18
2022-05-07,S001,P0006,34,30.82,10,0,45,2022,5,18,2022-W18
2022-05-07,S001,P0007,64,21.68,5,0,59,2022,5,18,2022-W18
2022-05-07,S001,P0008,66,33.14,15,1,56,2022,5,18,2022-W18
2022-05-07,S001,P0009,104,87.1,10,1,104,2022,5,18,2022-W18
2022-05-07,S001,P0010,21,112.01,0,0,27,2022,5,18,2022-W18
2022-05-07,S001,P0011,52,159.01,5,0,69,2022,5,18,2022-W18
2022-05-07,S001,P0012,66,65.33,15,1,76,2022,5,18,2022-W18
2022-05-07,S001,P0013,36,26.36,5,0,46,2022,5,18,2022-W18
2022-05-07,S001,P0014,58,57.39,10,0,60,2022,5,18,2022-W18
2022-05-07,S001,P0015,21,11.4,10,0,20,2022,5,18,2022-W18
2022-05-07,S001,P0016,120,41.41,0,0,102,2022,5,18,2022-W18
2022-05-07,S001,P0017,29,17.75,0,0,29,2022,5,18,2022-W18
2022-05-07,S001,P0018,85,59.23,0,0,76,2022,5,18,2022-W18
2022-05-07,S001,P0019,44,99.76,5,0,42,2022,5,18,2022-W18
2022-05-07,S001,P0020,22,100.04,0,0,18,2022,5,18,2022-W18
2022-05-07,S002,P0001,158,95.99,0,0,136,2022,5,18,2022-W18
2022-05-07,S002,P0002,40,25.12,15,1,49,2022,5,18,2022-W18
2022-05-07,S002,P0003,142,92.16,0,0,122,2022,5,18,2022-W18
2022-05-07,S002,P0004,57,34.72,15,1,74,2022,5,18,2022-W18
2022-05-07,S002,P0005,71,79.79,10,0,68,2022,5,18,2022-W18
2022-05-07,S002,P0006,103,72.97,10,0,166,2022,5,18,2022-W18
2022-05-07,S002,P0007,4,18.89,5,0,4,2022,5,18,2022-W18
2022-05-07,S002,P0008,84,28.21,10,1,163,2022,5,18,2022-W18
2022-05-07,S002,P0009,71,52.01,15,1,92,2022,5,18,2022-W18
2022-05-07,S002,P0010,62,69.57,10,0,59,2022,5,18,2022-W18
2022-05-07,S002,P0011,73,92.82,0,0,75,2022,5,18,2022-W18
2022-05-07,S002,P0012,78,46.7,25,1,67,2022,5,18,2022-W18
2022-05-07,S002,P0013,22,15.67,5,0,20,2022,5,18,2022-W18
2022-05-07,S002,P0014,46,110.02,0,0,46,2022,5,18,2022-W18
2022-05-07,S002,P0015,134,83.94,5,0,162,2022,5,18,2022-W18
2022-05-07,S002,P0016,126,97.39,10,0,143,2022,5,18,2022-W18
2022-05-07,S002,P0017,84,19.67,10,0,92,2022,5,18,2022-W18
2022-05-07,S002,P0018,86,23.59,10,0,78,2022,5,18,2022-W18
2022-05-07,S002,P0019,140,97.02,0,0,128,2022,5,18,2022-W18
2022-05-07,S002,P0020,28,109.31,10,0,44,2022,5,18,2022-W18
2022-05-08,S001,P0001,49,62.0,0,0,41,2022,5,18,2022-W18
2022-05-08,S001,P0002,71,66.48,10,0,118,2022,5,18,2022-W18
2022-05-08,S001,P0003,91,54.06,0,0,90,2022,5,18,2022-W18
2022-05-08,S001,P0004,44,81.85,10,0,47,2022,5,18,2022-W18
2022-05-08,S001,P0005,27,47.65,0,0,26,2022,5,18,2022-W18
2022-05-08,S001,P0006,19,26.82,20,1,28,2022,5,18,2022-W18
2022-05-08,S001,P0007,31,17.51,15,1,34,2022,5,18,2022-W18
2022-05-08,S001,P0008,27,33.52,10,0,31,2022,5,18,2022-W18
2022-05-08,S001,P0009,132,103.21,5,0,142,2022,5,18,2022-W18
2022-05-08,S001,P0010,24,87.96,25,1,38,2022,5,18,2022-W18
2022-05-08,S001,P0011,23,125.57,5,0,23,2022,5,18,2022-W18
2022-05-08,S001,P0012,56,75.88,5,0,73,2022,5,18,2022-W18
2022-05-08,S001,P0013,66,27.97,10,1,76,2022,5,18,2022-W18
2022-05-08,S001,P0014,79,65.8,10,0,84,2022,5,18,2022-W18
2022-05-08,S001,P0015,36,11.97,10,0,31,2022,5,18,2022-W18
2022-05-08,S001,P0016,54,33.68,25,1,128,2022,5,18,2022-W18
2022-05-08,S001,P0017,71,21.11,10,0,89,2022,5,18,2022-W18
2022-05-08,S001,P0018,75,59.26,0,0,91,2022,5,18,2022-W18
2022-05-08,S001,P0019,37,78.21,20,1,37,2022,5,18,2022-W18
2022-05-08,S001,P0020,28,98.12,5,0,25,2022,5,18,2022-W18
2022-05-08,S002,P0001,57,79.86,5,0,94,2022,5,18,2022-W18
2022-05-08,S002,P0002,59,28.59,5,0,68,2022,5,18,2022-W18
2022-05-08,S002,P0003,38,64.89,10,0,65,2022,5,18,2022-W18
2022-05-08,S002,P0004,64,36.2,10,0,84,2022,5,18,2022-W18
2022-05-08,S002,P0005,45,68.94,10,0,43,2022,5,18,2022-W18
2022-05-08,S002,P0006,127,59.69,25,1,159,2022,5,18,2022-W18
2022-05-08,S002,P0007,58,22.18,20,1,72,2022,5,18,2022-W18
2022-05-08,S002,P0008,81,24.29,0,0,80,2022,5,18,2022-W18
2022-05-08,S002,P0009,68,54.47,0,0,60,2022,5,18,2022-W18
2022-05-08,S002,P0010,67,86.86,15,1,126,2022,5,18,2022-W18
2022-05-08,S002,P0011,27,80.98,0,0,40,2022,5,18,2022-W18
2022-05-08,S002,P0012,29,53.81,0,0,30,2022,5,18,2022-W18
2022-05-08,S002,P0013,30,13.32,25,1,38,2022,5,18,2022-W18
2022-05-08,S002,P0014,35,98.79,0,0,33,2022,5,18,2022-W18
2022-05-08,S002,P0015,53,63.23,5,0,72,2022,5,18,2022-W18
2022-05-08,S002,P0016,32,78.93,20,1,129,2022,5,18,2022-W18
2022-05-08,S002,P0017,21,17.35,0,0,31,2022,5,18,2022-W18
2022-05-08,S002,P0018,135,28.51,10,0,137,2022,5,18,2022-W18
2022-05-08,S002,P0019,124,88.38,10,1,132,2022,5,18,2022-W18
2022-05-08,S002,P0020,26,114.13,5,0,41,2022,5,18,2022-W18
2022-05-09,S001,P0001,58,52.88,25,1,75,2022,5,19,2022-W19
2022-05-09,S001,P0002,113,66.68,0,0,102,2022,5,19,2022-W19
2022-05-09,S001,P0003,105,56.18,5,0,118,2022,5,19,2022-W19
2022-05-09,S001,P0004,34,85.45,10,0,45,2022,5,19,2022-W19
2022-05-09,S001,P0005,84,65.1,0,0,111,2022,5,19,2022-W19
2022-05-09,S001,P0006,17,30.31,5,0,16,2022,5,19,2022-W19
2022-05-09,S001,P0007,75,22.41,10,0,84,2022,5,19,2022-W19
2022-05-09,S001,P0008,39,38.9,0,0,42,2022,5,19,2022-W19
2022-05-09,S001,P0009,55,91.68,0,0,88,2022,5,19,2022-W19
2022-05-09,S001,P0010,25,106.78,10,0,41,2022,5,19,2022-W19
2022-05-09,S001,P0011,33,133.03,10,1,37,2022,5,19,2022-W19
2022-05-09,S001,P0012,90,77.12,5,0,77,2022,5,19,2022-W19
2022-05-09,S001,P0013,34,21.3,25,1,51,2022,5,19,2022-W19
2022-05-09,S001,P0014,54,68.02,0,0,64,2022,5,19,2022-W19
2022-05-09,S001,P0015,23,11.71,10,0,38,2022,5,19,2022-W19
2022-05-09,S001,P0016,50,31.34,5,0,53,2022,5,19,2022-W19
2022-05-09,S001,P0017,16,16.64,10,0,27,2022,5,19,2022-W19
2022-05-09,S001,P0018,46,52.38,10,0,71,2022,5,19,2022-W19
2022-05-09,S001,P0019,37,87.91,15,1,51,2022,5,19,2022-W19
2022-05-09,S001,P0020,28,107.81,0,0,35,2022,5,19,2022-W19
2022-05-09,S002,P0001,46,63.35,15,1,74,2022,5,19,2022-W19
2022-05-09,S002,P0002,12,24.2,0,0,14,2022,5,19,2022-W19
2022-05-09,S002,P0003,20,66.58,0,0,32,2022,5,19,2022-W19
2022-05-09,S002,P0004,69,45.5,0,0,105,2022,5,19,2022-W19
2022-05-09,S002,P0005,46,72.99,5,0,44,2022,5,19,2022-W19
2022-05-09,S002,P0006,91,61.66,10,0,93,2022,5,19,2022-W19
2022-05-09,S002,P0007,12,20.04,5,0,17,2022,5,19,2022-W19
2022-05-09,S002,P0008,68,24.48,0,0,83,2022,5,19,2022-W19
2022-05-09,S002,P0009,69,57.08,0,0,72,2022,5,19,2022-W19
2022-05-09,S002,P0010,91,79.34,10,0,96,2022,5,19,2022-W19
2022-05-09,S002,P0011,58,68.77,15,1,52,2022,5,19,2022-W19
2022-05-09,S002,P0012,53,54.74,5,0,46,2022,5,19,2022-W19
2022-05-09,S002,P0013,74,18.37,15,1,75,2022,5,19,2022-W19
2022-05-09,S002,P0014,48,98.88,10,0,59,2022,5,19,2022-W19
2022-05-09,S002,P0015,68,56.63,10,0,70,2022,5,19,2022-W19
2022-05-09,S002,P0016,28,69.65,5,0,44,2022,5,19,2022-W19
2022-05-09,S002,P0017,29,16.2,10,0,40,2022,5,19,2022-W19
2022-05-09,S002,P0018,58,26.17,5,0,77,2022,5,19,2022-W19
2022-05-09,S002,P0019,117,80.82,20,1,124,2022,5,19,2022-W19
2022-05-09,S002,P0020,24,105.61,0,0,23,2022,5,19,2022-W19
2022-05-10,S001,P0001,29,63.43,0,0,47,2022,5,19,2022-W19
2022-05-10,S001,P0002,72,58.92,20,1,134,2022,5,19,2022-W19
2022-05-10,S001,P0003,122,67.03,0,0,142,2022,5,19,2022-W19
2022-05-10,S001,P0004,30,85.35,10,0,45,2022,5,19,2022-W19
2022-05-10,S001,P0005,74,55.19,10,0,93,2022,5,19,2022-W19
2022-05-10,S001,P0006,13,30.96,5,0,21,2022,5,19,2022-W19
2022-05-10,S001,P0007,91,20.76,25,1,133,2022,5,19,2022-W19
2022-05-10,S001,P0008,66,38.36,15,1,97,2022,5,19,2022-W19
2022-05-10,S001,P0009,70,85.09,10,0,113,2022,5,19,2022-W19
2022-05-10,S001,P0010,56,122.34,0,0,48,2022,5,19,2022-W19
2022-05-10,S001,P0011,32,111.23,25,1,38,2022,5,19,2022-W19
2022-05-10,S001,P0012,88,76.53,5,0,75,2022,5,19,2022-W19
2022-05-10,S001,P0013,53,28.67,10,0,68,2022,5,19,2022-W19
2022-05-10,S001,P0014,154,71.63,20,1,149,2022,5,19,2022-W19
2022-05-10,S001,P0015,21,10.42,20,1,26,2022,5,19,2022-W19
2022-05-10,S001,P0016,124,38.71,5,0,113,2022,5,19,2022-W19
2022-05-10,S001,P0017,58,18.64,10,0,68,2022,5,19,2022-W19
2022-05-10,S001,P0018,55,54.82,10,0,84,2022,5,19,2022-W19
2022-05-10,S001,P0019,44,102.95,0,0,37,2022,5,19,2022-W19
2022-05-10,S001,P0020,20,92.73,10,0,25,2022,5,19,2022-W19
2022-05-10,S002,P0001,78,70.0,10,0,86,2022,5,19,2022-W19
2022-05-10,S002,P0002,24,19.72,25,1,33,2022,5,19,2022-W19
2022-05-10,S002,P0003,107,85.76,5,0,133,2022,5,19,2022-W19
2022-05-10,S002,P0004,70,37.67,10,0,96,2022,5,19,2022-W19
2022-05-10,S002,P0005,60,84.32,0,0,68,2022,5,19,2022-W19
2022-05-10,S002,P0006,62,53.7,10,0,54,2022,5,19,2022-W19
2022-05-10,S002,P0007,44,21.54,15,1,62,2022,5,19,2022-W19
2022-05-10,S002,P0008,89,23.95,10,1,108,2022,5,19,2022-W19
2022-05-10,S002,P0009,85,62.76,0,0,100,2022,5,19,2022-W19
2022-05-10,S002,P0010,14,62.95,10,0,22,2022,5,19,2022-W19
2022-05-10,S002,P0011,120,91.78,15,1,121,2022,5,19,2022-W19
2022-05-10,S002,P0012,3,45.45,10,0,4,2022,5,19,2022-W19
2022-05-10,S002,P0013,44,17.51,5,0,47,2022,5,19,2022-W19
2022-05-10,S002,P0014,83,93.06,20,1,75,2022,5,19,2022-W19
2022-05-10,S002,P0015,34,49.93,15,1,52,2022,5,19,2022-W19
2022-05-10,S002,P0016,56,79.53,0,0,65,2022,5,19,2022-W19
2022-05-10,S002,P0017,10,14.49,5,0,13,2022,5,19,2022-W19
2022-05-10,S002,P0018,67,24.94,10,0,79,2022,5,19,2022-W19
2022-05-10,S002,P0019,0,71.27,5,0,52,2022,5,19,2022-W19
2022-05-10,S002,P0020,36,104.58,10,0,33,2022,5,19,2022-W19
2022-05-11,S001,P0001,31,54.84,5,0,36,2022,5,19,2022-W19
2022-05-11,S001,P0002,100,68.96,0,0,112,2022,5,19,2022-W19
2022-05-11,S001,P0003,133,57.92,10,0,146,2022,5,19,2022-W19
2022-05-11,S001,P0004,46,87.81,10,0,66,2022,5,19,2022-W19
2022-05-11,S001,P0005,101,58.7,10,1,112,2022,5,19,2022-W19
2022-05-11,S001,P0006,24,32.82,5,0,35,2022,5,19,2022-W19
2022-05-11,S001,P0007,145,22.05,20,1,131,2022,5,19,2022-W19
2022-05-11,S001,P0008,63,34.68,10,1,53,2022,5,19,2022-W19
2022-05-11,S001,P0009,136,100.32,5,0,133,2022,5,19,2022-W19
2022-05-11,S001,P0010,22,99.2,10,0,35,2022,5,19,2022-W19
2022-05-11,S001,P0011,22,102.86,25,1,20,2022,5,19,2022-W19
2022-05-11,S001,P0012,87,61.25,25,1,79,2022,5,19,2022-W19
2022-05-11,S001,P0013,11,23.01,5,0,14,2022,5,19,2022-W19
2022-05-11,S001,P0014,43,59.1,10,0,68,2022,5,19,2022-W19
2022-05-11,S001,P0015,29,12.6,10,0,43,2022,5,19,2022-W19
2022-05-11,S001,P0016,88,35.09,10,0,84,2022,5,19,2022-W19
2022-05-11,S001,P0017,17,16.14,5,0,19,2022,5,19,2022-W19
2022-05-11,S001,P0018,55,53.72,0,0,50,2022,5,19,2022-W19
2022-05-11,S001,P0019,28,82.7,15,1,36,2022,5,19,2022-W19
2022-05-11,S001,P0020,37,101.64,10,0,47,2022,5,19,2022-W19
2022-05-11,S002,P0001,51,68.01,5,0,63,2022,5,19,2022-W19
2022-05-11,S002,P0002,53,27.48,0,0,44,2022,5,19,2022-W19
2022-05-11,S002,P0003,104,91.22,5,0,136,2022,5,19,2022-W19
2022-05-11,S002,P0004,61,41.71,5,0,94,2022,5,19,2022-W19
2022-05-11,S002,P0005,105,89.57,15,1,137,2022,5,19,2022-W19
2022-05-11,S002,P0006,71,67.34,0,0,103,2022,5,19,2022-W19
2022-05-11,S002,P0007,15,18.37,15,1,22,2022,5,19,2022-W19
2022-05-11,S002,P0008,93,20.18,20,1,91,2022,5,19,2022-W19
2022-05-11,S002,P0009,52,55.43,5,0,64,2022,5,19,2022-W19
2022-05-11,S002,P0010,79,79.82,10,0,98,2022,5,19,2022-W19
2022-05-11,S002,P0011,62,83.33,15,1,91,2022,5,19,2022-W19
2022-05-11,S002,P0012,45,45.6,25,1,47,2022,5,19,2022-W19
2022-05-11,S002,P0013,32,18.22,5,0,44,2022,5,19,2022-W19
2022-05-11,S002,P0014,45,94.95,10,0,49,2022,5,19,2022-W19
2022-05-11,S002,P0015,69,61.85,5,0,66,2022,5,19,2022-W19
2022-05-11,S002,P0016,51,79.38,5,0,78,2022,5,19,2022-W19
2022-05-11,S002,P0017,34,19.21,0,0,56,2022,5,19,2022-W19
2022-05-11,S002,P0018,28,23.38,0,0,35,2022,5,19,2022-W19
2022-05-11,S002,P0019,113,65.92,25,1,97,2022,5,19,2022-W19
2022-05-11,S002,P0020,26,109.38,5,0,43,2022,5,19,2022-W19
2022-05-12,S001,P0001,44,57.94,5,0,50,2022,5,19,2022-W19
2022-05-12,S001,P0002,110,70.38,5,0,119,2022,5,19,2022-W19
2022-05-12,S001,P0003,0,52.93,10,1,116,2022,5,19,2022-W19
2022-05-12,S001,P0004,73,81.43,20,1,63,2022,5,19,2022-W19
2022-05-12,S001,P0005,65,59.22,0,0,83,2022,5,19,2022-W19
2022-05-12,S001,P0006,29,29.6,10,0,35,2022,5,19,2022-W19
2022-05-12,S001,P0007,108,25.75,15,1,164,2022,5,19,2022-W19
2022-05-12,S001,P0008,28,31.79,10,0,31,2022,5,19,2022-W19
2022-05-12,S001,P0009,83,85.42,10,0,98,2022,5,19,2022-W19
2022-05-12,S001,P0010,39,91.79,20,1,45,2022,5,19,2022-W19
2022-05-12,S001,P0011,19,108.49,20,1,29,2022,5,19,2022-W19
2022-05-12,S001,P0012,84,76.14,10,0,89,2022,5,19,2022-W19
2022-05-12,S001,P0013,18,25.1,5,0,22,2022,5,19,2022-W19
2022-05-12,S001,P0014,113,58.93,25,1,105,2022,5,19,2022-W19
2022-05-12,S001,P0015,27,11.92,5,0,29,2022,5,19,2022-W19
2022-05-12,S001,P0016,63,34.67,5,0,66,2022,5,19,2022-W19
2022-05-12,S001,P0017,14,13.97,15,1,12,2022,5,19,2022-W19
2022-05-12,S001,P0018,133,60.26,10,0,112,2022,5,19,2022-W19
2022-05-12,S001,P0019,23,82.82,10,0,23,2022,5,19,2022-W19
2022-05-12,S001,P0020,14,94.88,5,0,18,2022,5,19,2022-W19
2022-05-12,S002,P0001,31,64.78,0,0,37,2022,5,19,2022-W19
2022-05-12,S002,P0002,19,22.63,10,0,23,2022,5,19,2022-W19
2022-05-12,S002,P0003,44,61.84,20,1,70,2022,5,19,2022-W19
2022-05-12,S002,P0004,114,39.64,10,1,95,2022,5,19,2022-W19
2022-05-12,S002,P0005,40,83.95,0,0,54,2022,5,19,2022-W19
2022-05-12,S002,P0006,96,66.18,0,0,83,2022,5,19,2022-W19
2022-05-12,S002,P0007,30,21.92,10,1,38,2022,5,19,2022-W19
2022-05-12,S002,P0008,74,26.01,0,0,85,2022,5,19,2022-W19
2022-05-12,S002,P0009,68,56.49,5,0,69,2022,5,19,2022-W19
2022-05-12,S002,P0010,53,67.19,15,1,65,2022,5,19,2022-W19
2022-05-12,S002,P0011,71,82.49,10,1,72,2022,5,19,2022-W19
2022-05-12,S002,P0012,48,59.53,0,0,42,2022,5,19,2022-W19
2022-05-12,S002,P0013,89,20.69,5,0,92,2022,5,19,2022-W19
2022-05-12,S002,P0014,58,86.22,25,1,71,2022,5,19,2022-W19
2022-05-12,S002,P0015,128,72.66,5,0,113,2022,5,19,2022-W19
2022-05-12,S002,P0016,122,96.42,0,0,105,2022,5,19,2022-W19
2022-05-12,S002,P0017,31,13.6,20,1,26,2022,5,19,2022-W19
2022-05-12,S002,P0018,71,27.95,10,0,130,2022,5,19,2022-W19
2022-05-12,S002,P0019,149,95.87,5,0,124,2022,5,19,2022-W19
2022-05-12,S002,P0020,44,106.52,10,0,37,2022,5,19,2022-W19
2022-05-13,S001,P0001,53,68.26,0,0,66,2022,5,19,2022-W19
